ID,Cust_ID,Prod_ID,Ship_ID,Order_Date,Ship_Date,Customer_Name,Province,Region,Customer_Segment,Sales,Order_Quantity,Order_Priority,DaysTakenForShipping
4691,Cust_1623,Prod_6,SHP_6547,13/05/2010,17/05/2010,BOBBY ELIAS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,130585,40,LOW,4
4691,Cust_1623,Prod_17,SHP_6547,13/05/2010,17/05/2010,BOBBY ELIAS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,766778,25,LOW,4
4692,Cust_1625,Prod_15,SHP_6548,12/05/2011,13/05/2011,DAMALA KOTSONIS,BRITISH COLUMBIA,WEST,CORPORATE,213031,35,CRITICAL,1
4693,Cust_1626,Prod_17,SHP_6549,03/01/2012,04/01/2012,JILL MATTHIAS,BRITISH COLUMBIA,WEST,CONSUMER,366828,2,MEDIUM,1
4694,Cust_1627,Prod_4,SHP_6550,27/08/2012,29/08/2012,TIM TASLIMI,BRITISH COLUMBIA,WEST,CORPORATE,18496,14,MEDIUM,2
4695,Cust_1601,Prod_3,SHP_6551,09/01/2011,10/01/2011,GRANT THORNTON,BRITISH COLUMBIA,WEST,CORPORATE,1971,40,MEDIUM,1
4695,Cust_1601,Prod_6,SHP_6551,09/01/2011,10/01/2011,GRANT THORNTON,BRITISH COLUMBIA,WEST,CORPORATE,19948,47,MEDIUM,1
4696,Cust_1628,Prod_3,SHP_6552,13/06/2012,14/06/2012,COREY CATLETT,BRITISH COLUMBIA,WEST,HOME OFFICE,63559,40,NOT SPECIFIED,1
4696,Cust_1628,Prod_1,SHP_6552,13/06/2012,14/06/2012,COREY CATLETT,BRITISH COLUMBIA,WEST,HOME OFFICE,357781,45,NOT SPECIFIED,1
4696,Cust_1628,Prod_6,SHP_6552,13/06/2012,14/06/2012,COREY CATLETT,BRITISH COLUMBIA,WEST,HOME OFFICE,12514,22,NOT SPECIFIED,1
4697,Cust_1573,Prod_4,SHP_6553,31/10/2010,31/10/2010,DEBORAH BRUMFIELD,BRITISH COLUMBIA,WEST,SMALL BUSINESS,1009868,25,HIGH,0
4698,Cust_1626,Prod_6,SHP_6554,26/02/2009,27/02/2009,JILL MATTHIAS,BRITISH COLUMBIA,WEST,CONSUMER,3136,9,HIGH,1
4699,Cust_1629,Prod_9,SHP_6555,16/09/2009,17/09/2009,HAROLD DAHLEN,BRITISH COLUMBIA,WEST,CORPORATE,6423,8,NOT SPECIFIED,1
47,Cust_37,Prod_1,SHP_61,04/06/2010,08/06/2010,ANDREW GJERTSEN,NUNAVUT,NUNAVUT,CONSUMER,43617,40,LOW,4
470,Cust_168,Prod_5,SHP_631,31/01/2011,31/01/2011,GREG GUTHRIE,MANITOBA,PRARIE,CORPORATE,71721,30,CRITICAL,0
470,Cust_168,Prod_2,SHP_631,31/01/2011,31/01/2011,GREG GUTHRIE,MANITOBA,PRARIE,CORPORATE,8482,21,CRITICAL,0
4700,Cust_1631,Prod_3,SHP_6557,17/11/2011,21/11/2011,MARIS LAWARE,BRITISH COLUMBIA,WEST,HOME OFFICE,20242,38,LOW,4
4701,Cust_1608,Prod_6,SHP_6559,02/01/2009,02/01/2009,ELIZABETH MOFFITT,BRITISH COLUMBIA,WEST,CONSUMER,13763,43,CRITICAL,0
4702,Cust_1603,Prod_3,SHP_6560,12/03/2012,14/03/2012,ALAN SCHOENBERGER,BRITISH COLUMBIA,WEST,CORPORATE,1182352,34,MEDIUM,2
4703,Cust_1632,Prod_5,SHP_6561,06/01/2010,07/01/2010,MARK PACKER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,18115,35,HIGH,1
4704,Cust_1633,Prod_10,SHP_6564,23/03/2012,24/03/2012,JULIANA KROHN,BRITISH COLUMBIA,WEST,CORPORATE,477189,34,HIGH,1
4704,Cust_1633,Prod_4,SHP_6564,23/03/2012,24/03/2012,JULIANA KROHN,BRITISH COLUMBIA,WEST,CORPORATE,306663,10,HIGH,1
4704,Cust_1633,Prod_3,SHP_6564,23/03/2012,24/03/2012,JULIANA KROHN,BRITISH COLUMBIA,WEST,CORPORATE,1306406,31,HIGH,1
4704,Cust_1633,Prod_17,SHP_6564,23/03/2012,24/03/2012,JULIANA KROHN,BRITISH COLUMBIA,WEST,CORPORATE,33603,1,HIGH,1
4705,Cust_1592,Prod_17,SHP_6566,07/08/2012,09/08/2012,BARRY WEIRICH,BRITISH COLUMBIA,WEST,CORPORATE,2132058,27,MEDIUM,2
4706,Cust_1597,Prod_6,SHP_6567,23/04/2009,24/04/2009,CHRISTY BRITTAIN,BRITISH COLUMBIA,WEST,CONSUMER,325,5,MEDIUM,1
4707,Cust_1634,Prod_3,SHP_6568,22/01/2012,23/01/2012,BILL SHONELY,BRITISH COLUMBIA,WEST,SMALL BUSINESS,1112025,5,MEDIUM,1
4708,Cust_1635,Prod_5,SHP_6569,03/06/2012,04/06/2012,DEBRA CATINI,BRITISH COLUMBIA,WEST,SMALL BUSINESS,200422,35,MEDIUM,1
4708,Cust_1635,Prod_3,SHP_6569,03/06/2012,04/06/2012,DEBRA CATINI,BRITISH COLUMBIA,WEST,SMALL BUSINESS,12751,22,MEDIUM,1
4709,Cust_1605,Prod_3,SHP_6571,11/09/2009,12/09/2009,TAMARA WILLINGHAM,BRITISH COLUMBIA,WEST,CORPORATE,12579,21,MEDIUM,1
471,Cust_170,Prod_2,SHP_633,07/08/2009,09/08/2009,CHRISTOPHER SCHILD,MANITOBA,PRARIE,CORPORATE,6428,44,CRITICAL,2
4710,Cust_1636,Prod_17,SHP_6572,09/04/2009,10/04/2009,EMILY PHAN,BRITISH COLUMBIA,WEST,CONSUMER,1459144,39,CRITICAL,1
4711,Cust_1633,Prod_7,SHP_6573,10/04/2010,12/04/2010,JULIANA KROHN,BRITISH COLUMBIA,WEST,CORPORATE,6384,15,LOW,2
4711,Cust_1633,Prod_6,SHP_6573,10/04/2010,12/04/2010,JULIANA KROHN,BRITISH COLUMBIA,WEST,CORPORATE,37552,40,LOW,2
4712,Cust_1570,Prod_11,SHP_6575,26/07/2010,27/07/2010,COREY LOCK,BRITISH COLUMBIA,WEST,HOME OFFICE,332784,45,HIGH,1
4713,Cust_226,Prod_1,SHP_6576,20/04/2012,21/04/2012,PETER BUHLER,BRITISH COLUMBIA,WEST,CONSUMER,11419,32,MEDIUM,1
4714,Cust_1619,Prod_4,SHP_6577,30/04/2009,01/05/2009,CHARLES CRESTANI,BRITISH COLUMBIA,WEST,CONSUMER,19129845,34,CRITICAL,1
4715,Cust_1625,Prod_15,SHP_6580,12/04/2010,13/04/2010,DAMALA KOTSONIS,BRITISH COLUMBIA,WEST,CORPORATE,342731,11,CRITICAL,1
4715,Cust_1625,Prod_13,SHP_6580,12/04/2010,13/04/2010,DAMALA KOTSONIS,BRITISH COLUMBIA,WEST,CORPORATE,3626,10,CRITICAL,1
4715,Cust_1625,Prod_4,SHP_6580,12/04/2010,13/04/2010,DAMALA KOTSONIS,BRITISH COLUMBIA,WEST,CORPORATE,8931375,50,CRITICAL,1
4716,Cust_1601,Prod_8,SHP_6583,02/08/2009,04/08/2009,GRANT THORNTON,BRITISH COLUMBIA,WEST,CORPORATE,2692,15,NOT SPECIFIED,2
4716,Cust_1601,Prod_13,SHP_6583,02/08/2009,04/08/2009,GRANT THORNTON,BRITISH COLUMBIA,WEST,CORPORATE,8733,27,NOT SPECIFIED,2
4717,Cust_1616,Prod_11,SHP_6584,10/04/2010,12/04/2010,NORA PAIGE,BRITISH COLUMBIA,WEST,SMALL BUSINESS,149427,7,MEDIUM,2
4718,Cust_1590,Prod_5,SHP_6585,09/06/2012,10/06/2012,KAREN CARLISLE,BRITISH COLUMBIA,WEST,HOME OFFICE,47303,24,NOT SPECIFIED,1
4719,Cust_1619,Prod_5,SHP_6586,12/06/2011,19/06/2011,CHARLES CRESTANI,BRITISH COLUMBIA,WEST,CONSUMER,12668,13,LOW,7
472,Cust_171,Prod_1,SHP_635,05/05/2012,06/05/2012,JOY SMITH,MANITOBA,PRARIE,CORPORATE,447916,28,HIGH,1
472,Cust_171,Prod_15,SHP_635,05/05/2012,06/05/2012,JOY SMITH,MANITOBA,PRARIE,CORPORATE,816193,32,HIGH,1
472,Cust_171,Prod_6,SHP_635,05/05/2012,06/05/2012,JOY SMITH,MANITOBA,PRARIE,CORPORATE,131465,36,HIGH,1
4720,Cust_1592,Prod_6,SHP_6587,21/07/2010,26/07/2010,BARRY WEIRICH,BRITISH COLUMBIA,WEST,CORPORATE,79385,21,LOW,5
4721,Cust_1638,Prod_3,SHP_6588,08/11/2009,10/11/2009,TONY MOLINARI,BRITISH COLUMBIA,WEST,CORPORATE,20391,23,CRITICAL,2
4722,Cust_1639,Prod_3,SHP_6589,26/03/2009,28/03/2009,RICK HUTHWAITE,BRITISH COLUMBIA,WEST,CORPORATE,3837,7,NOT SPECIFIED,2
4723,Cust_1640,Prod_7,SHP_6590,07/06/2009,08/06/2009,GEORGE ZREBASSA,BRITISH COLUMBIA,WEST,HOME OFFICE,1121995,10,CRITICAL,1
4723,Cust_1640,Prod_2,SHP_6590,07/06/2009,08/06/2009,GEORGE ZREBASSA,BRITISH COLUMBIA,WEST,HOME OFFICE,8996,22,CRITICAL,1
4724,Cust_1629,Prod_6,SHP_6592,11/03/2012,13/03/2012,HAROLD DAHLEN,BRITISH COLUMBIA,WEST,CORPORATE,93084,39,NOT SPECIFIED,2
4725,Cust_1641,Prod_13,SHP_6593,29/12/2011,31/12/2011,AARON HAWKINS,BRITISH COLUMBIA,WEST,HOME OFFICE,162,33,CRITICAL,2
4725,Cust_1641,Prod_4,SHP_6593,29/12/2011,31/12/2011,AARON HAWKINS,BRITISH COLUMBIA,WEST,HOME OFFICE,34101575,48,CRITICAL,2
4725,Cust_1641,Prod_6,SHP_6593,29/12/2011,31/12/2011,AARON HAWKINS,BRITISH COLUMBIA,WEST,HOME OFFICE,5722,8,CRITICAL,2
4726,Cust_1635,Prod_5,SHP_6594,24/06/2012,26/06/2012,DEBRA CATINI,BRITISH COLUMBIA,WEST,SMALL BUSINESS,167625,47,CRITICAL,2
4727,Cust_1571,Prod_6,SHP_6595,03/07/2010,05/07/2010,KAREN CARLISLE,BRITISH COLUMBIA,WEST,CORPORATE,2999,1,CRITICAL,2
4728,Cust_1607,Prod_1,SHP_6596,19/02/2009,21/02/2009,ROLAND FJELD,BRITISH COLUMBIA,WEST,CORPORATE,37313,33,HIGH,2
4729,Cust_1627,Prod_8,SHP_6597,28/12/2009,29/12/2009,TIM TASLIMI,BRITISH COLUMBIA,WEST,CORPORATE,9955,18,CRITICAL,1
473,Cust_172,Prod_6,SHP_638,10/11/2009,10/11/2009,JOY SMITH,MANITOBA,PRARIE,CONSUMER,6248,4,HIGH,0
473,Cust_172,Prod_8,SHP_638,10/11/2009,10/11/2009,JOY SMITH,MANITOBA,PRARIE,CONSUMER,107222,13,HIGH,0
473,Cust_172,Prod_17,SHP_638,10/11/2009,10/11/2009,JOY SMITH,MANITOBA,PRARIE,CONSUMER,34285,25,HIGH,0
4730,Cust_1618,Prod_1,SHP_6598,03/06/2009,08/06/2009,ALEJANDRO SAVELY,BRITISH COLUMBIA,WEST,CORPORATE,823077,50,LOW,5
4731,Cust_1633,Prod_9,SHP_6599,23/10/2012,24/10/2012,JULIANA KROHN,BRITISH COLUMBIA,WEST,CORPORATE,8056,5,HIGH,1
4732,Cust_1642,Prod_11,SHP_6600,22/05/2011,23/05/2011,DAN CAMPBELL,BRITISH COLUMBIA,WEST,CORPORATE,20701928,49,MEDIUM,1
4733,Cust_1596,Prod_13,SHP_6602,27/07/2010,28/07/2010,BRYAN SPRUELL,BRITISH COLUMBIA,WEST,HOME OFFICE,7499,43,CRITICAL,1
4733,Cust_1596,Prod_12,SHP_6602,27/07/2010,28/07/2010,BRYAN SPRUELL,BRITISH COLUMBIA,WEST,HOME OFFICE,2019,4,CRITICAL,1
4734,Cust_1629,Prod_3,SHP_6603,01/09/2010,08/09/2010,HAROLD DAHLEN,BRITISH COLUMBIA,WEST,CORPORATE,8197,38,LOW,7
4735,Cust_1586,Prod_5,SHP_6605,12/06/2009,13/06/2009,BRAD THOMAS,BRITISH COLUMBIA,WEST,HOME OFFICE,34558,50,CRITICAL,1
4735,Cust_1586,Prod_2,SHP_6605,12/06/2009,13/06/2009,BRAD THOMAS,BRITISH COLUMBIA,WEST,HOME OFFICE,175627,38,CRITICAL,1
4736,Cust_1643,Prod_16,SHP_6607,28/08/2009,30/08/2009,TAMARA WILLINGHAM,BRITISH COLUMBIA,WEST,HOME OFFICE,27336,16,MEDIUM,2
4736,Cust_1643,Prod_11,SHP_6607,28/08/2009,30/08/2009,TAMARA WILLINGHAM,BRITISH COLUMBIA,WEST,HOME OFFICE,3240728,49,MEDIUM,2
4737,Cust_1605,Prod_6,SHP_6609,11/01/2012,12/01/2012,TAMARA WILLINGHAM,BRITISH COLUMBIA,WEST,CORPORATE,17254,19,CRITICAL,1
4738,Cust_1586,Prod_1,SHP_6610,15/08/2009,16/08/2009,BRAD THOMAS,BRITISH COLUMBIA,WEST,HOME OFFICE,529057,30,HIGH,1
4739,Cust_1612,Prod_1,SHP_6611,11/10/2010,13/10/2010,BRENDAN MURRY,BRITISH COLUMBIA,WEST,CORPORATE,768562,46,MEDIUM,2
474,Cust_164,Prod_1,SHP_639,14/06/2010,15/06/2010,GUY ARMSTRONG,MANITOBA,PRARIE,CORPORATE,196626,14,NOT SPECIFIED,1
4740,Cust_1626,Prod_10,SHP_6612,16/12/2009,17/12/2009,JILL MATTHIAS,BRITISH COLUMBIA,WEST,CONSUMER,227767,15,CRITICAL,1
4741,Cust_1644,Prod_10,SHP_6613,22/07/2011,24/07/2011,NICOLE BRENNAN,BRITISH COLUMBIA,WEST,CONSUMER,330828,25,MEDIUM,2
4742,Cust_1587,Prod_9,SHP_6614,09/04/2012,10/04/2012,VICTORIA PISTEKA,BRITISH COLUMBIA,WEST,CORPORATE,3706,47,CRITICAL,1
4743,Cust_1641,Prod_2,SHP_6615,26/05/2010,26/05/2010,AARON HAWKINS,BRITISH COLUMBIA,WEST,HOME OFFICE,407201,43,HIGH,0
4744,Cust_1645,Prod_13,SHP_6616,04/03/2012,05/03/2012,PAUL VAN HUGH,BRITISH COLUMBIA,WEST,CONSUMER,4137,14,MEDIUM,1
4745,Cust_1614,Prod_13,SHP_6617,15/12/2012,17/12/2012,JEREMY PISTEK,BRITISH COLUMBIA,WEST,CORPORATE,7122,18,NOT SPECIFIED,2
4746,Cust_1622,Prod_5,SHP_6618,11/10/2009,13/10/2009,BERENIKE KAMPE,BRITISH COLUMBIA,WEST,CORPORATE,86326,46,LOW,2
4747,Cust_1646,Prod_6,SHP_6620,03/08/2011,03/08/2011,CYRA REITEN,BRITISH COLUMBIA,WEST,CONSUMER,23879,48,NOT SPECIFIED,0
4747,Cust_1646,Prod_13,SHP_6620,03/08/2011,03/08/2011,CYRA REITEN,BRITISH COLUMBIA,WEST,CONSUMER,14826,47,NOT SPECIFIED,0
4748,Cust_1580,Prod_6,SHP_6621,05/12/2011,06/12/2011,BENJAMIN VENIER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,6683,13,HIGH,1
4749,Cust_1616,Prod_7,SHP_6622,26/12/2012,26/12/2012,NORA PAIGE,BRITISH COLUMBIA,WEST,SMALL BUSINESS,2557,43,HIGH,0
475,Cust_173,Prod_3,SHP_640,07/01/2012,12/01/2012,BRIAN MOSS,MANITOBA,PRARIE,CORPORATE,19711,39,LOW,5
475,Cust_173,Prod_2,SHP_640,07/01/2012,12/01/2012,BRIAN MOSS,MANITOBA,PRARIE,CORPORATE,11417,24,LOW,5
4750,Cust_1647,Prod_13,SHP_6623,28/08/2011,30/08/2011,HELEN ANDREADA,BRITISH COLUMBIA,WEST,CORPORATE,4712,17,HIGH,2
4751,Cust_1599,Prod_15,SHP_6624,05/05/2010,05/05/2010,BOBBY TRAFTON,BRITISH COLUMBIA,WEST,SMALL BUSINESS,448089,48,HIGH,0
4752,Cust_1574,Prod_11,SHP_6625,14/02/2009,16/02/2009,NICOLE BRENNAN,BRITISH COLUMBIA,WEST,HOME OFFICE,265121,8,CRITICAL,2
4753,Cust_1626,Prod_12,SHP_6626,07/01/2010,09/01/2010,JILL MATTHIAS,BRITISH COLUMBIA,WEST,CONSUMER,1062,21,LOW,2
4754,Cust_1607,Prod_13,SHP_6627,07/03/2011,12/03/2011,ROLAND FJELD,BRITISH COLUMBIA,WEST,CORPORATE,41175,36,LOW,5
4755,Cust_1579,Prod_13,SHP_6628,22/01/2010,23/01/2010,ADAM HART,BRITISH COLUMBIA,WEST,CORPORATE,1031941,1,HIGH,1
4756,Cust_1648,Prod_3,SHP_6629,16/04/2009,17/04/2009,CHRIS CORTES,BRITISH COLUMBIA,WEST,CONSUMER,12299,37,NOT SPECIFIED,1
4756,Cust_1648,Prod_17,SHP_6629,16/04/2009,17/04/2009,CHRIS CORTES,BRITISH COLUMBIA,WEST,CONSUMER,1473471,6,NOT SPECIFIED,1
4757,Cust_1604,Prod_5,SHP_6634,25/10/2009,25/10/2009,PATRICK BZOSTEK,BRITISH COLUMBIA,WEST,CONSUMER,48597,39,CRITICAL,0
4757,Cust_1604,Prod_2,SHP_6634,25/10/2009,25/10/2009,PATRICK BZOSTEK,BRITISH COLUMBIA,WEST,CONSUMER,1942,42,CRITICAL,0
4757,Cust_1604,Prod_15,SHP_6634,25/10/2009,25/10/2009,PATRICK BZOSTEK,BRITISH COLUMBIA,WEST,CONSUMER,1645133,31,CRITICAL,0
4758,Cust_1638,Prod_1,SHP_6636,30/12/2012,30/12/2012,TONY MOLINARI,BRITISH COLUMBIA,WEST,CORPORATE,4481,35,NOT SPECIFIED,0
4758,Cust_1638,Prod_15,SHP_6636,30/12/2012,30/12/2012,TONY MOLINARI,BRITISH COLUMBIA,WEST,CORPORATE,39112,6,NOT SPECIFIED,0
4759,Cust_1650,Prod_6,SHP_6638,11/06/2012,11/06/2012,THOMAS THORNTON,BRITISH COLUMBIA,WEST,CONSUMER,3409,1,LOW,0
476,Cust_174,Prod_4,SHP_641,19/12/2010,19/12/2010,LOGAN HAUSHALTER,MANITOBA,PRARIE,CORPORATE,653871,15,HIGH,0
4760,Cust_1650,Prod_4,SHP_6639,06/06/2010,08/06/2010,THOMAS THORNTON,BRITISH COLUMBIA,WEST,CONSUMER,51448715,41,LOW,2
4761,Cust_1632,Prod_3,SHP_6640,21/06/2010,23/06/2010,MARK PACKER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,78348,34,HIGH,2
4762,Cust_1570,Prod_10,SHP_6641,03/05/2012,08/05/2012,COREY LOCK,BRITISH COLUMBIA,WEST,HOME OFFICE,439478,46,LOW,5
4763,Cust_1627,Prod_8,SHP_6642,22/02/2010,24/02/2010,TIM TASLIMI,BRITISH COLUMBIA,WEST,CORPORATE,15018,47,MEDIUM,2
4764,Cust_1622,Prod_7,SHP_6644,03/03/2012,03/03/2012,BERENIKE KAMPE,BRITISH COLUMBIA,WEST,CORPORATE,3888,22,CRITICAL,0
4764,Cust_1622,Prod_6,SHP_6644,03/03/2012,03/03/2012,BERENIKE KAMPE,BRITISH COLUMBIA,WEST,CORPORATE,3269,5,CRITICAL,0
4764,Cust_1622,Prod_5,SHP_6644,03/03/2012,03/03/2012,BERENIKE KAMPE,BRITISH COLUMBIA,WEST,CORPORATE,484668,42,CRITICAL,0
4765,Cust_1647,Prod_6,SHP_6645,06/07/2011,08/07/2011,HELEN ANDREADA,BRITISH COLUMBIA,WEST,CORPORATE,28626,31,LOW,2
4766,Cust_1651,Prod_6,SHP_6646,04/09/2011,04/09/2011,IRENE MADDOX,BRITISH COLUMBIA,WEST,CONSUMER,19698,16,HIGH,0
4766,Cust_1651,Prod_4,SHP_6646,04/09/2011,04/09/2011,IRENE MADDOX,BRITISH COLUMBIA,WEST,CONSUMER,1756695,33,HIGH,0
4767,Cust_1619,Prod_4,SHP_6649,18/02/2012,18/02/2012,CHARLES CRESTANI,BRITISH COLUMBIA,WEST,CONSUMER,933385,2,LOW,0
4767,Cust_1619,Prod_11,SHP_6649,18/02/2012,18/02/2012,CHARLES CRESTANI,BRITISH COLUMBIA,WEST,CONSUMER,1884208,11,LOW,0
4768,Cust_1579,Prod_12,SHP_6650,30/01/2010,31/01/2010,ADAM HART,BRITISH COLUMBIA,WEST,CORPORATE,1031985,1,NOT SPECIFIED,1
4768,Cust_1579,Prod_4,SHP_6650,30/01/2010,31/01/2010,ADAM HART,BRITISH COLUMBIA,WEST,CORPORATE,5470005,10,NOT SPECIFIED,1
4769,Cust_1628,Prod_15,SHP_6652,03/10/2010,04/10/2010,COREY CATLETT,BRITISH COLUMBIA,WEST,HOME OFFICE,237915,18,NOT SPECIFIED,1
477,Cust_164,Prod_1,SHP_642,29/11/2012,30/11/2012,GUY ARMSTRONG,MANITOBA,PRARIE,CORPORATE,78396,38,CRITICAL,1
477,Cust_164,Prod_4,SHP_642,29/11/2012,30/11/2012,GUY ARMSTRONG,MANITOBA,PRARIE,CORPORATE,2039082,36,CRITICAL,1
477,Cust_164,Prod_17,SHP_642,29/11/2012,30/11/2012,GUY ARMSTRONG,MANITOBA,PRARIE,CORPORATE,22546,16,CRITICAL,1
4770,Cust_1652,Prod_8,SHP_6654,11/04/2011,12/04/2011,ALLEN ARMOLD,BRITISH COLUMBIA,WEST,HOME OFFICE,17344,49,CRITICAL,1
4770,Cust_1652,Prod_1,SHP_6654,11/04/2011,12/04/2011,ALLEN ARMOLD,BRITISH COLUMBIA,WEST,HOME OFFICE,112803,25,CRITICAL,1
4771,Cust_1592,Prod_15,SHP_6655,10/09/2010,11/09/2010,BARRY WEIRICH,BRITISH COLUMBIA,WEST,CORPORATE,676743,22,NOT SPECIFIED,1
4772,Cust_1649,Prod_9,SHP_6656,28/08/2012,30/08/2012,KATHERINE DUCICH,BRITISH COLUMBIA,WEST,CORPORATE,13966,23,HIGH,2
4772,Cust_1649,Prod_8,SHP_6656,28/08/2012,30/08/2012,KATHERINE DUCICH,BRITISH COLUMBIA,WEST,CORPORATE,36709,16,HIGH,2
4773,Cust_1647,Prod_17,SHP_6657,03/11/2011,04/11/2011,HELEN ANDREADA,BRITISH COLUMBIA,WEST,CORPORATE,50949,13,CRITICAL,1
4774,Cust_1653,Prod_6,SHP_6658,22/03/2010,24/03/2010,ERIC BARRETO,BRITISH COLUMBIA,WEST,CONSUMER,3858,4,CRITICAL,2
4774,Cust_1653,Prod_8,SHP_6658,22/03/2010,24/03/2010,ERIC BARRETO,BRITISH COLUMBIA,WEST,CONSUMER,73907,36,CRITICAL,2
4775,Cust_1570,Prod_17,SHP_6659,28/10/2011,29/10/2011,COREY LOCK,BRITISH COLUMBIA,WEST,HOME OFFICE,25072021,2,HIGH,1
4776,Cust_1616,Prod_3,SHP_6660,24/02/2010,26/02/2010,NORA PAIGE,BRITISH COLUMBIA,WEST,SMALL BUSINESS,18195,36,HIGH,2
4777,Cust_1633,Prod_9,SHP_6661,26/09/2010,27/09/2010,JULIANA KROHN,BRITISH COLUMBIA,WEST,CORPORATE,28743,26,CRITICAL,1
4778,Cust_1630,Prod_3,SHP_6662,15/03/2012,17/03/2012,DAN CAMPBELL,BRITISH COLUMBIA,WEST,SMALL BUSINESS,23806,21,NOT SPECIFIED,2
4779,Cust_1654,Prod_16,SHP_6663,18/07/2012,20/07/2012,RAYMOND FAIR,BRITISH COLUMBIA,WEST,SMALL BUSINESS,10392,33,NOT SPECIFIED,2
478,Cust_170,Prod_4,SHP_644,18/04/2009,19/04/2009,CHRISTOPHER SCHILD,MANITOBA,PRARIE,CORPORATE,4711244,36,MEDIUM,1
4780,Cust_1581,Prod_12,SHP_6664,01/06/2012,02/06/2012,IVAN LISTON,BRITISH COLUMBIA,WEST,CONSUMER,13616,28,CRITICAL,1
4781,Cust_1606,Prod_17,SHP_6665,06/09/2012,08/09/2012,DENNY ORDWAY,BRITISH COLUMBIA,WEST,SMALL BUSINESS,506218,23,LOW,2
4782,Cust_1626,Prod_13,SHP_6666,22/10/2012,24/10/2012,JILL MATTHIAS,BRITISH COLUMBIA,WEST,CONSUMER,91399,43,CRITICAL,2
4783,Cust_1606,Prod_8,SHP_6667,21/10/2011,23/10/2011,DENNY ORDWAY,BRITISH COLUMBIA,WEST,SMALL BUSINESS,32121,14,HIGH,2
4784,Cust_1618,Prod_5,SHP_6668,15/04/2010,17/04/2010,ALEJANDRO SAVELY,BRITISH COLUMBIA,WEST,CORPORATE,95221,50,MEDIUM,2
4785,Cust_1578,Prod_5,SHP_6669,18/10/2010,20/10/2010,BRADLEY DRUCKER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,14672,30,LOW,2
4785,Cust_1578,Prod_2,SHP_6669,18/10/2010,20/10/2010,BRADLEY DRUCKER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,7483,17,LOW,2
4785,Cust_1578,Prod_9,SHP_6669,18/10/2010,20/10/2010,BRADLEY DRUCKER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,43667,37,LOW,2
4786,Cust_1655,Prod_6,SHP_6671,19/03/2012,21/03/2012,TRACY HOPKINS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,12471,16,NOT SPECIFIED,2
4787,Cust_1612,Prod_4,SHP_6672,06/12/2010,08/12/2010,BRENDAN MURRY,BRITISH COLUMBIA,WEST,CORPORATE,1553868,27,HIGH,2
4788,Cust_1583,Prod_13,SHP_6673,05/03/2010,05/03/2010,TOM ASHBROOK,BRITISH COLUMBIA,WEST,HOME OFFICE,4365,16,MEDIUM,0
4788,Cust_1583,Prod_4,SHP_6673,05/03/2010,05/03/2010,TOM ASHBROOK,BRITISH COLUMBIA,WEST,HOME OFFICE,2478481,27,MEDIUM,0
4789,Cust_1578,Prod_6,SHP_6675,13/12/2010,14/12/2010,BRADLEY DRUCKER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,142714,29,MEDIUM,1
479,Cust_175,Prod_1,SHP_645,24/09/2009,25/09/2009,JIM SINK,MANITOBA,PRARIE,CORPORATE,113254,22,HIGH,1
4790,Cust_1569,Prod_5,SHP_6676,04/08/2012,05/08/2012,DOUG O'CONNELL,BRITISH COLUMBIA,WEST,SMALL BUSINESS,41995,39,CRITICAL,1
4791,Cust_1590,Prod_13,SHP_6677,10/07/2011,14/07/2011,KAREN CARLISLE,BRITISH COLUMBIA,WEST,HOME OFFICE,6477,12,LOW,4
4791,Cust_1590,Prod_3,SHP_6677,10/07/2011,14/07/2011,KAREN CARLISLE,BRITISH COLUMBIA,WEST,HOME OFFICE,34425,24,LOW,4
4792,Cust_1568,Prod_3,SHP_6680,12/04/2009,12/04/2009,DAVE KIPP,BRITISH COLUMBIA,WEST,CONSUMER,29001,34,HIGH,0
4792,Cust_1568,Prod_17,SHP_6680,12/04/2009,12/04/2009,DAVE KIPP,BRITISH COLUMBIA,WEST,CONSUMER,469226,2,HIGH,0
4792,Cust_1568,Prod_1,SHP_6680,12/04/2009,12/04/2009,DAVE KIPP,BRITISH COLUMBIA,WEST,CONSUMER,29238,8,HIGH,0
4792,Cust_1568,Prod_16,SHP_6680,12/04/2009,12/04/2009,DAVE KIPP,BRITISH COLUMBIA,WEST,CONSUMER,19179,24,HIGH,0
4793,Cust_1656,Prod_4,SHP_6682,11/04/2010,11/04/2010,NATALIE WEBBER,BRITISH COLUMBIA,WEST,CORPORATE,9944745,18,LOW,0
4794,Cust_1657,Prod_5,SHP_6683,12/08/2009,12/08/2009,BRAD THOMAS,BRITISH COLUMBIA,WEST,CORPORATE,63391,49,MEDIUM,0
4795,Cust_1593,Prod_9,SHP_6685,25/06/2012,26/06/2012,MICHAEL STEWART,BRITISH COLUMBIA,WEST,SMALL BUSINESS,5782,4,NOT SPECIFIED,1
